date,age,dose,VOC,e_s,e_i,e_h
2022-10-10,"[12, 18)",boosted,WT,0.6450959836458616,0.43464309383832855,0.8119412050712458
2022-10-10,"[12, 18)",boosted,abc,0.6450959836458616,0.43464309383832855,0.8119412050712458
2022-10-10,"[12, 18)",boosted,delta,0.5466086219052534,0.2519957559995962,0.8119412050712458
2022-10-10,"[12, 18)",boosted,omicron,0.0310257607819706,0.14738374433795992,0.4638485144126103
2022-10-10,"[18, 25)",none,WT,0.0,0.0,0.0
2022-10-10,"[18, 25)",none,abc,0.0,0.0,0.0
2022-10-10,"[18, 25)",none,delta,0.0,0.0,0.0
2022-10-10,"[18, 25)",none,omicron,0.0,0.0,0.0
2022-10-10,"[18, 25)",partial,WT,0.05358079621488404,0.03818401569336564,0.057891894760909196
2022-10-10,"[18, 25)",partial,abc,0.05358079621488404,0.03818401569336564,0.057891894760909196
2022-10-10,"[18, 25)",partial,delta,0.04865382644799816,0.023403106392707974,0.057891894760909196
2022-10-10,"[18, 25)",partial,omicron,0.0030793561043036804,0.013549166858936194,0.04064750057680859
2022-10-10,"[18, 25)",full,WT,0.36244413684508586,0.218707988734611,0.6137577237237887
2022-10-10,"[18, 25)",full,abc,0.36244413684508586,0.218707988734611,0.6137577237237887
2022-10-10,"[18, 25)",full,delta,0.2674956095616256,0.1155395361930392,0.6137577237237887
2022-10-10,"[18, 25)",full,omicron,0.0038321071765058225,0.06092358800046984,0.2218913085779029
2022-10-10,"[18, 25)",boosted,WT,0.5402726229593164,0.3520983870435034,0.744533742439874
2022-10-10,"[18, 25)",boosted,abc,0.5402726229593164,0.3520983870435034,0.744533742439874
2022-10-10,"[18, 25)",boosted,delta,0.43611091727529216,0.2109932557831662,0.744533742439874
2022-10-10,"[18, 25)",boosted,omicron,0.00897170735709497,0.09028367576010599,0.31989062327260503
2022-10-10,"[25, 35)",none,WT,0.0,0.0,0.0
2022-10-10,"[25, 35)",none,abc,0.0,0.0,0.0
2022-10-10,"[25, 35)",none,delta,0.0,0.0,0.0
2022-10-10,"[25, 35)",none,omicron,0.0,0.0,0.0
2022-10-10,"[25, 35)",partial,WT,0.05052717295596006,0.03600787038240832,0.054592577676554545
2022-10-10,"[25, 35)",partial,abc,0.05052717295596006,0.03600787038240832,0.054592577676554545
2022-10-10,"[25, 35)",partial,delta,0.04588099613242351,0.02206933991179865,0.054592577676554545
2022-10-10,"[25, 35)",partial,omicron,0.0029038605147103484,0.012776986264725534,0.0383309587941766
2022-10-10,"[25, 35)",full,WT,0.3551721956524603,0.2135092775269768,0.6076887732945471
2022-10-10,"[25, 35)",full,abc,0.3551721956524603,0.2135092775269768,0.6076887732945471
2022-10-10,"[25, 35)",full,delta,0.26089447353849393,0.1124137676861941,0.6076887732945471
2022-10-10,"[25, 35)",full,omicron,0.0036161395881345753,0.059150333342197624,0.21638059482981906
2022-10-10,"[25, 35)",boosted,WT,0.5318704769049725,0.34553224408156413,0.7390121841647036
2022-10-10,"[25, 35)",boosted,abc,0.5318704769049725,0.34553224408156413,0.7390121841647036
2022-10-10,"[25, 35)",boosted,delta,0.42735125653440786,0.20770688749179192,0.7390121841647036
2022-10-10,"[25, 35)",boosted,omicron,0.0073840107324770615,0.08599047330888956,0.3088241456756743
2022-10-10,"[35, 45)",none,WT,0.0,0.0,0.0
2022-10-10,"[35, 45)",none,abc,0.0,0.0,0.0
2022-10-10,"[35, 45)",none,delta,0.0,0.0,0.0
2022-10-10,"[35, 45)",none,omicron,0.0,0.0,0.0
2022-10-10,"[35, 45)",partial,WT,0.04726875659983205,0.033685780565397554,0.05107198988947371
2022-10-10,"[35, 45)",partial,abc,0.04726875659983205,0.033685780565397554,0.05107198988947371
2022-10-10,"[35, 45)",partial,delta,0.04292220426881302,0.020646123572340438,0.05107198988947371
2022-10-10,"[35, 45)",partial,omicron,0.0027165952068868996,0.011953018910302357,0.03585905673090707
2022-10-10,"[35, 45)",full,WT,0.3465416993836288,0.20727847143993924,0.6006789602985816
2022-10-10,"[35, 45)",full,abc,0.3465416993836288,0.20727847143993924,0.6006789602985816
2022-10-10,"[35, 45)",full,delta,0.2529638184660479,0.10863480650961992,0.6006789602985816
2022-10-10,"[35, 45)",full,omicron,0.0033338899594360944,0.05699488151678402,0.20975722266158525
2022-10-10,"[35, 45)",boosted,WT,0.5159483362712248,0.33311294131845265,0.7285023609587165
2022-10-10,"[35, 45)",boosted,abc,0.5159483362712248,0.33311294131845265,0.7285023609587165
2022-10-10,"[35, 45)",boosted,delta,0.41079832943002437,0.20147927963322113,0.7285023609587165
2022-10-10,"[35, 45)",boosted,omicron,0.00497191157143413,0.0780537317715788,0.28813242676882345
2022-10-10,"[45, 55)",none,WT,0.0,0.0,0.0
2022-10-10,"[45, 55)",none,abc,0.0,0.0,0.0
2022-10-10,"[45, 55)",none,delta,0.0,0.0,0.0
2022-10-10,"[45, 55)",none,omicron,0.0,0.0,0.0
2022-10-10,"[45, 55)",partial,WT,0.04342163479182224,0.030944153529804355,0.04691532954518725
2022-10-10,"[45, 55)",partial,abc,0.04342163479182224,0.030944153529804355,0.04691532954518725
2022-10-10,"[45, 55)",partial,delta,0.039428840787976524,0.018965771518267185,0.04691532954518725
2022-10-10,"[45, 55)",partial,omicron,0.002495496252403577,0.010980183510575739,0.03294055053172722
2022-10-10,"[45, 55)",full,WT,0.33805791700110244,0.20120252805388453,0.5936372979519677
2022-10-10,"[45, 55)",full,abc,0.33805791700110244,0.20120252805388453,0.5936372979519677
2022-10-10,"[45, 55)",full,delta,0.24524553003508226,0.10497607529235199,0.5936372979519677
2022-10-10,"[45, 55)",full,omicron,0.0030781770450368467,0.05491738833518674,0.20331342425577037
2022-10-10,"[45, 55)",boosted,WT,0.4945516664578685,0.3165113374943691,0.7141810719626136
2022-10-10,"[45, 55)",boosted,abc,0.4945516664578685,0.3165113374943691,0.7141810719626136
2022-10-10,"[45, 55)",boosted,delta,0.3887251188213357,0.19311076865128185,0.7141810719626136
2022-10-10,"[45, 55)",boosted,omicron,0.0025398415512972866,0.06794978106143502,0.26120990258308
2022-10-10,"[55, 65)",none,WT,0.0,0.0,0.0
2022-10-10,"[55, 65)",none,abc,0.0,0.0,0.0
2022-10-10,"[55, 65)",none,delta,0.0,0.0,0.0
2022-10-10,"[55, 65)",none,omicron,0.0,0.0,0.0
2022-10-10,"[55, 65)",partial,WT,0.04067326854952738,0.028985547701962038,0.04394583038684567
2022-10-10,"[55, 65)",partial,abc,0.04067326854952738,0.028985547701962038,0.04394583038684567
2022-10-10,"[55, 65)",partial,delta,0.03693319787830647,0.017765335688299314,0.04394583038684567
2022-10-10,"[55, 65)",partial,omicron,0.002337544169513068,0.0102851943458575,0.030855583037572493
2022-10-10,"[55, 65)",full,WT,0.3305888648981813,0.19588469077098358,0.5873414251346478
2022-10-10,"[55, 65)",full,abc,0.3305888648981813,0.19588469077098358,0.5873414251346478
2022-10-10,"[55, 65)",full,delta,0.23850013616051752,0.1017908819092535,0.5873414251346478
2022-10-10,"[55, 65)",full,omicron,0.002867131350044884,0.05311490530352629,0.19768330560012617
2022-10-10,"[55, 65)",boosted,WT,0.47979896011815754,0.3051591048319213,0.7040826831474765
2022-10-10,"[55, 65)",boosted,abc,0.47979896011815754,0.3051591048319213,0.7040826831474765
2022-10-10,"[55, 65)",boosted,delta,0.3736885150323944,0.18734117032031383,0.7040826831474765
2022-10-10,"[55, 65)",boosted,omicron,0.0012933959527249936,0.06151266249062859,0.24352948162221605
2022-10-10,"[65, 75)",none,WT,0.0,0.0,0.0
2022-10-10,"[65, 75)",none,abc,0.0,0.0,0.0
2022-10-10,"[65, 75)",none,delta,0.0,0.0,0.0
2022-10-10,"[65, 75)",none,omicron,0.0,0.0,0.0
2022-10-10,"[65, 75)",partial,WT,0.03724159675640372,0.02653998849306932,0.04023804707013735
2022-10-10,"[65, 75)",partial,abc,0.03724159675640372,0.02653998849306932,0.04023804707013735
2022-10-10,"[65, 75)",partial,delta,0.033817082112136715,0.016266444560268295,0.04023804707013735
2022-10-10,"[65, 75)",partial,omicron,0.0021403216526668808,0.009417415271734274,0.028252245815202824
2022-10-10,"[65, 75)",full,WT,0.3226051327180248,0.190218544333088,0.5805638606372135
2022-10-10,"[65, 75)",full,abc,0.3226051327180248,0.190218544333088,0.5805638606372135
2022-10-10,"[65, 75)",full,delta,0.23131892620062317,0.09840763363794172,0.5805638606372135
2022-10-10,"[65, 75)",full,omicron,0.002652074493538093,0.05120434427956495,0.1916903098369211
2022-10-10,"[65, 75)",boosted,WT,0.46126917296754893,0.29117327728669284,0.6907472352002016
2022-10-10,"[65, 75)",boosted,abc,0.46126917296754893,0.29117327728669284,0.6907472352002016
2022-10-10,"[65, 75)",boosted,delta,0.3553298348603786,0.18009548539837922,0.6907472352002016
2022-10-10,"[65, 75)",boosted,omicron,0.0008865919445158822,0.05493748174770234,0.2238546329557653
2022-10-10,"[75, 85)",none,WT,0.0,0.0,0.0
2022-10-10,"[75, 85)",none,abc,0.0,0.0,0.0
2022-10-10,"[75, 85)",none,delta,0.0,0.0,0.0
2022-10-10,"[75, 85)",none,omicron,0.0,0.0,0.0
2022-10-10,"[75, 85)",partial,WT,0.03449552627834727,0.024583018727098054,0.03727102839269705
2022-10-10,"[75, 85)",partial,abc,0.03449552627834727,0.024583018727098054,0.03727102839269705
2022-10-10,"[75, 85)",partial,delta,0.031323523861947526,0.015067011477898809,0.03727102839269705
2022-10-10,"[75, 85)",partial,omicron,0.001982501510249843,0.00872300664509931,0.02616901993529793
2022-10-10,"[75, 85)",full,WT,0.3086583722958098,0.18047290727036575,0.568210227066011
2022-10-10,"[75, 85)",full,abc,0.3086583722958098,0.18047290727036575,0.568210227066011
2022-10-10,"[75, 85)",full,delta,0.21901436109159866,0.09266822766921518,0.568210227066011
2022-10-10,"[75, 85)",full,omicron,0.0023303061468582034,0.04799111090369694,0.18142847065638731
2022-10-10,"[75, 85)",boosted,WT,0.450164274386773,0.2828360249875167,0.6826407176768293
2022-10-10,"[75, 85)",boosted,abc,0.450164274386773,0.2828360249875167,0.6826407176768293
2022-10-10,"[75, 85)",boosted,delta,0.3444126083978591,0.1757533275733037,0.6826407176768293
2022-10-10,"[75, 85)",boosted,omicron,0.0006981227344278975,0.05119927721300102,0.21243381211465534
2022-10-10,"[85, 120)",none,WT,0.0,0.0,0.0
2022-10-10,"[85, 120)",none,abc,0.0,0.0,0.0
2022-10-10,"[85, 120)",none,delta,0.0,0.0,0.0
2022-10-10,"[85, 120)",none,omicron,0.0,0.0,0.0
2022-10-10,"[85, 120)",partial,WT,0.031193972503161856,0.022230187301103856,0.033703832359738096
2022-10-10,"[85, 120)",partial,abc,0.031193972503161856,0.022230187301103856,0.033703832359738096
2022-10-10,"[85, 120)",partial,delta,0.028325561238503296,0.013624953507128168,0.033703832359738096
2022-10-10,"[85, 120)",partial,omicron,0.001792757040411601,0.007888130977811044,0.023664392933433136
2022-10-10,"[85, 120)",full,WT,0.2984483912117315,0.17353833772158975,0.5584655920032946
2022-10-10,"[85, 120)",full,abc,0.2984483912117315,0.17353833772158975,0.5584655920032946
2022-10-10,"[85, 120)",full,delta,0.21032060119208368,0.08868819811930748,0.5584655920032946
2022-10-10,"[85, 120)",full,omicron,0.0021582623603433604,0.04579911615001893,0.17418691757931354
2022-10-10,"[85, 120)",boosted,WT,0.4300026096303229,0.26782708659228044,0.6675930730233073
2022-10-10,"[85, 120)",boosted,abc,0.4300026096303229,0.26782708659228044,0.6675930730233073
2022-10-10,"[85, 120)",boosted,delta,0.32483660522143865,0.1678703758453039,0.6675930730233073
2022-10-10,"[85, 120)",boosted,omicron,0.0005654160724185792,0.04499899716139701,0.19276697457066871
2022-10-17,"[0, 12)",none,WT,0.0,0.0,0.0
2022-10-17,"[0, 12)",none,abc,0.0,0.0,0.0
2022-10-17,"[0, 12)",none,delta,0.0,0.0,0.0
2022-10-17,"[0, 12)",none,omicron,0.0,0.0,0.0
2022-10-17,"[0, 12)",partial,WT,0.0805711482596251,0.057418519449388,0.08705388432649147
2022-10-17,"[0, 12)",partial,abc,0.0805711482596251,0.057418519449388,0.08705388432649147
2022-10-17,"[0, 12)",partial,delta,0.07316230704034923,0.03519199579156038,0.08705388432649147
2022-10-17,"[0, 12)",partial,omicron,0.004630525762047418,0.020374313353008645,0.06112294005902594
2022-10-17,"[0, 12)",full,WT,0.42292718600359946,0.2633490346778038,0.6601741872714777
2022-10-17,"[0, 12)",full,abc,0.42292718600359946,0.2633490346778038,0.6601741872714777
2022-10-17,"[0, 12)",full,delta,0.32463009432269135,0.14316683056185248,0.6601741872714777
2022-10-17,"[0, 12)",full,omicron,0.006370481603624882,0.07688689650394814,0.26965382870945726
2022-10-17,"[0, 12)",boosted,WT,0.6478876094097832,0.436977292104231,0.8134461176139186
2022-10-17,"[0, 12)",boosted,abc,0.6478876094097832,0.436977292104231,0.8134461176139186
2022-10-17,"[0, 12)",boosted,delta,0.549817829460759,0.2530882459335446,0.8134461176139186
2022-10-17,"[0, 12)",boosted,omicron,0.03376355348311599,0.14988499250366072,0.4691472340106745
2022-10-17,"[12, 18)",none,WT,0.0,0.0,0.0
2022-10-17,"[12, 18)",none,abc,0.0,0.0,0.0
2022-10-17,"[12, 18)",none,delta,0.0,0.0,0.0
2022-10-17,"[12, 18)",none,omicron,0.0,0.0,0.0
2022-10-17,"[12, 18)",partial,WT,0.0804289820927309,0.05731720562930248,0.08690027950249088
2022-10-17,"[12, 18)",partial,abc,0.0804289820927309,0.05731720562930248,0.08690027950249088
2022-10-17,"[12, 18)",partial,delta,0.07303321362443382,0.035129900224411204,0.08690027950249088
2022-10-17,"[12, 18)",partial,omicron,0.004622355292685685,0.02033836328781701,0.06101508986345104
2022-10-17,"[12, 18)",full,WT,0.4225857070056166,0.2630959930968072,0.6599153442390313
2022-10-17,"[12, 18)",full,abc,0.4225857070056166,0.2630959930968072,0.6599153442390313
2022-10-17,"[12, 18)",full,delta,0.3243059333637386,0.14300971187268474,0.6599153442390313
2022-10-17,"[12, 18)",full,omicron,0.006355738419111937,0.07679593415361816,0.2693827975351711
2022-10-17,"[12, 18)",boosted,WT,0.6359275093190566,0.4272907001540912,0.8063257270982794
2022-10-17,"[12, 18)",boosted,abc,0.6359275093190566,0.4272907001540912,0.8063257270982794
2022-10-17,"[12, 18)",boosted,delta,0.5366836321988223,0.24840892467798883,0.8063257270982794
2022-10-17,"[12, 18)",boosted,omicron,0.02684527920416185,0.14141275205503967,0.4498107628776574
2022-10-17,"[18, 25)",none,WT,0.0,0.0,0.0
2022-10-17,"[18, 25)",none,abc,0.0,0.0,0.0
2022-10-17,"[18, 25)",none,delta,0.0,0.0,0.0
2022-10-17,"[18, 25)",none,omicron,0.0,0.0,0.0
2022-10-17,"[18, 25)",partial,WT,0.051875357460235014,0.03696864554637437,0.05604923679611598
2022-10-17,"[18, 25)",partial,abc,0.051875357460235014,0.03696864554637437,0.05604923679611598
2022-10-17,"[18, 25)",partial,delta,0.04710520964779961,0.022658202109068167,0.05604923679611598
2022-10-17,"[18, 25)",partial,omicron,0.0029813423827721275,0.013117906484197358,0.03935371945259208
2022-10-17,"[18, 25)",full,WT,0.3572881234990024,0.21500483715919538,0.6095092561354413
2022-10-17,"[18, 25)",full,abc,0.3572881234990024,0.21500483715919538,0.6095092561354413
2022-10-17,"[18, 25)",full,delta,0.262788146128027,0.11330382925169624,0.6095092561354413
2022-10-17,"[18, 25)",full,omicron,0.0036716994425754343,0.05965200669848034,0.21796068294150248
2022-10-17,"[18, 25)",boosted,WT,0.5325890850513743,0.34613846715491675,0.7393813472585897
2022-10-17,"[18, 25)",boosted,abc,0.5325890850513743,0.34613846715491675,0.7393813472585897
2022-10-17,"[18, 25)",boosted,delta,0.428187122532975,0.2079881353584329,0.7393813472585897
2022-10-17,"[18, 25)",boosted,omicron,0.007761312719341813,0.08662325572849189,0.31020275934227914
2022-10-17,"[25, 35)",none,WT,0.0,0.0,0.0
2022-10-17,"[25, 35)",none,abc,0.0,0.0,0.0
2022-10-17,"[25, 35)",none,delta,0.0,0.0,0.0
2022-10-17,"[25, 35)",none,omicron,0.0,0.0,0.0
2022-10-17,"[25, 35)",partial,WT,0.0489189288536056,0.03486176538992584,0.05285493462343594
2022-10-17,"[25, 35)",partial,abc,0.0489189288536056,0.03486176538992584,0.05285493462343594
2022-10-17,"[25, 35)",partial,delta,0.044420636545228084,0.021366888464793253,0.05285493462343594
2022-10-17,"[25, 35)",partial,omicron,0.0028114326927359545,0.0123703038480382,0.037110911544114604
2022-10-17,"[25, 35)",full,WT,0.35011963059560247,0.20989415024430427,0.6034823153395297
2022-10-17,"[25, 35)",full,abc,0.35011963059560247,0.20989415024430427,0.6034823153395297
2022-10-17,"[25, 35)",full,delta,0.2563031787677745,0.11023854482549231,0.6034823153395297
2022-10-17,"[25, 35)",full,omicron,0.003464772019057079,0.05791576295264544,0.21254758704729212
2022-10-17,"[25, 35)",boosted,WT,0.5243056061711542,0.33968280347468416,0.7338975009376761
2022-10-17,"[25, 35)",boosted,abc,0.5243056061711542,0.33968280347468416,0.7338975009376761
2022-10-17,"[25, 35)",boosted,delta,0.41958571813665124,0.20474825126950613,0.7338975009376761
2022-10-17,"[25, 35)",boosted,omicron,0.006387165149477932,0.0825035404365887,0.29947011888869113
2022-10-17,"[35, 45)",none,WT,0.0,0.0,0.0
2022-10-17,"[35, 45)",none,abc,0.0,0.0,0.0
2022-10-17,"[35, 45)",none,delta,0.0,0.0,0.0
2022-10-17,"[35, 45)",none,omicron,0.0,0.0,0.0
2022-10-17,"[35, 45)",partial,WT,0.04576422551081264,0.03261358599621131,0.049446404574901015
2022-10-17,"[35, 45)",partial,abc,0.04576422551081264,0.03261358599621131,0.049446404574901015
2022-10-17,"[35, 45)",partial,delta,0.041556020866140214,0.019988972062194025,0.049446404574901015
2022-10-17,"[35, 45)",partial,omicron,0.0026301279029202667,0.011572562772849175,0.034717688318547525
2022-10-17,"[35, 45)",full,WT,0.34161190874988207,0.2037688436412256,0.5965210245312638
2022-10-17,"[35, 45)",full,abc,0.34161190874988207,0.2037688436412256,0.5965210245312638
2022-10-17,"[35, 45)",full,delta,0.24851208937384983,0.10653270698409334,0.5965210245312638
2022-10-17,"[35, 45)",full,omicron,0.003194337028095638,0.055805299088234846,0.20604154238128747
2022-10-17,"[35, 45)",boosted,WT,0.5086092480509314,0.32747319834820565,0.7234599995218862
2022-10-17,"[35, 45)",boosted,abc,0.5086092480509314,0.32747319834820565,0.7234599995218862
2022-10-17,"[35, 45)",boosted,delta,0.4033328421953062,0.1986090850542562,0.7234599995218862
2022-10-17,"[35, 45)",boosted,omicron,0.004300309717653501,0.07488818429241753,0.27940408438633857
2022-10-17,"[45, 55)",none,WT,0.0,0.0,0.0
2022-10-17,"[45, 55)",none,abc,0.0,0.0,0.0
2022-10-17,"[45, 55)",none,delta,0.0,0.0,0.0
2022-10-17,"[45, 55)",none,omicron,0.0,0.0,0.0
2022-10-17,"[45, 55)",partial,WT,0.04203955466448736,0.02995922286434731,0.045422047568526566
2022-10-17,"[45, 55)",partial,abc,0.04203955466448736,0.02995922286434731,0.045422047568526566
2022-10-17,"[45, 55)",partial,delta,0.03817384848844255,0.01836210433621287,0.045422047568526566
2022-10-17,"[45, 55)",partial,omicron,0.002416066360028009,0.010630691984123239,0.03189207595236972
2022-10-17,"[45, 55)",full,WT,0.3332488136595789,0.19779577759192507,0.5895281048171144
2022-10-17,"[45, 55)",full,abc,0.3332488136595789,0.19779577759192507,0.5895281048171144
2022-10-17,"[45, 55)",full,delta,0.2409296293065612,0.10294477262136292,0.5895281048171144
2022-10-17,"[45, 55)",full,omicron,0.0029493279517422144,0.05377116672712384,0.1997118904509978
2022-10-17,"[45, 55)",boosted,WT,0.487516544810437,0.31115235519244744,0.7092375952111907
2022-10-17,"[45, 55)",boosted,abc,0.487516544810437,0.31115235519244744,0.7092375952111907
2022-10-17,"[45, 55)",boosted,delta,0.3816603507134319,0.1903596361856807,0.7092375952111907
2022-10-17,"[45, 55)",boosted,omicron,0.002196614645895356,0.0651937609720066,0.2532965312721295
2022-10-17,"[55, 65)",none,WT,0.0,0.0,0.0
2022-10-17,"[55, 65)",none,abc,0.0,0.0,0.0
2022-10-17,"[55, 65)",none,delta,0.0,0.0,0.0
2022-10-17,"[55, 65)",none,omicron,0.0,0.0,0.0
2022-10-17,"[55, 65)",partial,WT,0.03937866690097585,0.028062958021385087,0.04254706538726126
2022-10-17,"[55, 65)",partial,abc,0.03937866690097585,0.028062958021385087,0.04254706538726126
2022-10-17,"[55, 65)",partial,delta,0.03575764005950681,0.01719987749697796,0.04254706538726126
2022-10-17,"[55, 65)",partial,omicron,0.0022631417759181524,0.009957823814039871,0.029873471442119617
2022-10-17,"[55, 65)",full,WT,0.325886013798634,0.19256798157299268,0.5832758123469197
2022-10-17,"[55, 65)",full,abc,0.325886013798634,0.19256798157299268,0.5832758123469197
2022-10-17,"[55, 65)",full,delta,0.23430294270119661,0.09982121315677275,0.5832758123469197
2022-10-17,"[55, 65)",full,omicron,0.0027471163897640344,0.052006304629741304,0.19418150474036827
2022-10-17,"[55, 65)",boosted,WT,0.47297349620831797,0.2999921687407926,0.6992089816420577
2022-10-17,"[55, 65)",boosted,abc,0.47297349620831797,0.2999921687407926,0.6992089816420577
2022-10-17,"[55, 65)",boosted,delta,0.36689680495192206,0.184672154336215,0.6992089816420577
2022-10-17,"[55, 65)",boosted,omicron,0.0011184865747347868,0.05901759360665164,0.23615142508553805
2022-10-17,"[65, 75)",none,WT,0.0,0.0,0.0
2022-10-17,"[65, 75)",none,abc,0.0,0.0,0.0
2022-10-17,"[65, 75)",none,delta,0.0,0.0,0.0
2022-10-17,"[65, 75)",none,omicron,0.0,0.0,0.0
2022-10-17,"[65, 75)",partial,WT,0.03605622280052491,0.025695239237155682,0.03895729819826829
2022-10-17,"[65, 75)",partial,abc,0.03605622280052491,0.025695239237155682,0.03895729819826829
2022-10-17,"[65, 75)",partial,delta,0.03274070806024676,0.015748695016321222,0.03895729819826829
2022-10-17,"[65, 75)",partial,omicron,0.0020721967126738454,0.009117665535764919,0.02735299660729476
2022-10-17,"[65, 75)",full,WT,0.3180158555673651,0.18699777397758843,0.576545162516756
2022-10-17,"[65, 75)",full,abc,0.3180158555673651,0.18699777397758843,0.576545162516756
2022-10-17,"[65, 75)",full,delta,0.22724810966070466,0.0965034312130131,0.576545162516756
2022-10-17,"[65, 75)",full,omicron,0.002541061572091278,0.05013562032665654,0.18829467002726713
2022-10-17,"[65, 75)",boosted,WT,0.4547073068879274,0.28624314769966774,0.6859658418810306
2022-10-17,"[65, 75)",boosted,abc,0.4547073068879274,0.28624314769966774,0.6859658418810306
2022-10-17,"[65, 75)",boosted,delta,0.34887178897433635,0.17752969703569077,0.6859658418810306
2022-10-17,"[65, 75)",boosted,omicron,0.0007666954704664791,0.05270911398538202,0.21707265140082532
2022-10-17,"[75, 85)",none,WT,0.0,0.0,0.0
2022-10-17,"[75, 85)",none,abc,0.0,0.0,0.0
2022-10-17,"[75, 85)",none,delta,0.0,0.0,0.0
2022-10-17,"[75, 85)",none,omicron,0.0,0.0,0.0
2022-10-17,"[75, 85)",partial,WT,0.03339755782995056,0.02380055845352798,0.036084717655348875
2022-10-17,"[75, 85)",partial,abc,0.03339755782995056,0.02380055845352798,0.036084717655348875
2022-10-17,"[75, 85)",partial,delta,0.030326518029495333,0.014587439052162312,0.036084717655348875
2022-10-17,"[75, 85)",partial,omicron,0.0019193998752845146,0.008445359451251865,0.025336078353755592
2022-10-17,"[75, 85)",full,WT,0.3042674972451883,0.1774171494965815,0.5642770415143553
2022-10-17,"[75, 85)",full,abc,0.3042674972451883,0.1774171494965815,0.5642770415143553
2022-10-17,"[75, 85)",full,delta,0.215160083763633,0.09087508358844686,0.5642770415143553
2022-10-17,"[75, 85)",full,omicron,0.002232762092337224,0.04698945272300194,0.17821461104892336
2022-10-17,"[75, 85)",boosted,WT,0.4437603827061614,0.27804706105388866,0.6779154379630683
2022-10-17,"[75, 85)",boosted,abc,0.4437603827061614,0.27804706105388866,0.6779154379630683
2022-10-17,"[75, 85)",boosted,delta,0.3381529805189079,0.1732494010450675,0.6779154379630683
2022-10-17,"[75, 85)",boosted,omicron,0.0006037134807118621,0.049122537900438024,0.20599783949304215
2022-10-17,"[85, 120)",none,WT,0.0,0.0,0.0
2022-10-17,"[85, 120)",none,abc,0.0,0.0,0.0
2022-10-17,"[85, 120)",none,delta,0.0,0.0,0.0
2022-10-17,"[85, 120)",none,omicron,0.0,0.0,0.0
2022-10-17,"[85, 120)",partial,WT,0.030201090129429065,0.021522615954305768,0.032631062898463584
2022-10-17,"[85, 120)",partial,abc,0.030201090129429065,0.021522615954305768,0.032631062898463584
2022-10-17,"[85, 120)",partial,delta,0.02742397839338961,0.013191280746187407,0.032631062898463584
2022-10-17,"[85, 120)",partial,omicron,0.0017356948350246589,0.007637057274108499,0.022911171822325497
2022-10-17,"[85, 120)",full,WT,0.29420276004650875,0.17059999568995668,0.5545998593821622
2022-10-17,"[85, 120)",full,abc,0.29420276004650875,0.17059999568995668,0.5545998593821622
2022-10-17,"[85, 120)",full,delta,0.206619319103847,0.0869720681904119,0.5545998593821622
