start_week,NIS,age,CUMULATIVE,INCIDENCE
2021-02-01,30000,"[45, 55)",796.0,301.0
2021-02-01,30000,"[55, 65)",1388.0,394.0
2021-02-01,30000,"[65, 75)",177.0,208.0
2021-02-01,30000,"[75, 85)",0.0,0.0
2021-02-01,30000,"[85, 120)",0.0,0.0
2021-02-01,40000,"[0, 18)",0.0,0.0
2021-02-01,40000,"[18, 25)",393.0,25.0
2021-02-01,40000,"[25, 35)",1163.0,134.0
2021-02-01,40000,"[35, 45)",1267.0,174.0
2021-02-01,40000,"[45, 55)",2464.0,925.0
2021-02-01,40000,"[55, 65)",2931.0,1145.0
2021-02-01,40000,"[65, 75)",1395.0,146.0
2021-02-01,40000,"[75, 85)",1143.0,16.0
2021-02-01,40000,"[85, 120)",2183.0,10.0
2021-02-01,50000,"[0, 18)",0.0,0.0
2021-02-01,50000,"[18, 25)",0.0,0.0
2021-02-01,50000,"[25, 35)",76.0,14.0
2021-02-01,50000,"[35, 45)",120.0,45.0
2021-02-01,50000,"[45, 55)",716.0,189.0
2021-02-01,50000,"[55, 65)",0.0,0.0
2021-02-01,50000,"[65, 75)",0.0,0.0
2021-02-01,50000,"[75, 85)",0.0,0.0
2021-02-01,50000,"[85, 120)",0.0,0.0
2021-02-01,60000,"[0, 18)",0.0,0.0
2021-02-01,60000,"[18, 25)",0.0,0.0
2021-02-01,60000,"[25, 35)",0.0,0.0
2021-02-01,60000,"[35, 45)",218.0,110.0
2021-02-01,60000,"[45, 55)",49.0,22.0
2021-02-01,60000,"[55, 65)",0.0,0.0
2021-02-01,60000,"[65, 75)",0.0,0.0
2021-02-01,60000,"[75, 85)",0.0,0.0
2021-02-01,60000,"[85, 120)",0.0,0.0
2021-02-01,70000,"[0, 18)",0.0,0.0
2021-02-01,70000,"[18, 25)",310.0,16.0
2021-02-01,70000,"[25, 35)",749.0,39.0
2021-02-01,70000,"[35, 45)",1338.0,106.0
2021-02-01,70000,"[45, 55)",1735.0,148.0
2021-02-01,70000,"[55, 65)",1571.0,135.0
2021-02-01,70000,"[65, 75)",757.0,25.0
2021-02-01,70000,"[75, 85)",36.0,28.0
2021-02-01,70000,"[85, 120)",207.0,0.0
2021-02-01,80000,"[0, 18)",0.0,0.0
2021-02-01,80000,"[18, 25)",0.0,0.0
2021-02-01,80000,"[25, 35)",0.0,0.0
2021-02-01,80000,"[35, 45)",0.0,0.0
2021-02-01,80000,"[45, 55)",0.0,38.0
2021-02-01,80000,"[55, 65)",0.0,0.0
2021-02-01,80000,"[65, 75)",0.0,0.0
2021-02-01,80000,"[75, 85)",0.0,0.0
2021-02-01,80000,"[85, 120)",0.0,0.0
2021-02-01,90000,"[0, 18)",0.0,0.0
2021-02-01,90000,"[18, 25)",122.0,33.0
2021-02-01,90000,"[25, 35)",570.0,154.0
2021-02-01,90000,"[35, 45)",683.0,301.0
2021-02-01,90000,"[45, 55)",870.0,362.0
2021-02-01,90000,"[55, 65)",686.0,296.0
2021-02-01,90000,"[65, 75)",405.0,69.0
2021-02-01,90000,"[75, 85)",0.0,95.0
2021-02-01,90000,"[85, 120)",0.0,0.0
2021-02-08,10000,"[0, 18)",0.0,0.0
2021-02-08,10000,"[18, 25)",763.0,233.0
2021-02-08,10000,"[25, 35)",2359.0,733.0
2021-02-08,10000,"[35, 45)",2352.0,576.0
2021-02-08,10000,"[45, 55)",3972.0,1273.0
2021-02-08,10000,"[55, 65)",4610.0,944.0
2021-02-08,10000,"[65, 75)",1724.0,264.0
2021-02-08,10000,"[75, 85)",1751.0,298.0
2021-02-08,10000,"[85, 120)",0.0,289.0
2021-02-08,20001,"[0, 18)",0.0,0.0
2021-02-08,20001,"[18, 25)",252.0,124.0
2021-02-08,20001,"[25, 35)",1298.0,558.0
2021-02-08,20001,"[35, 45)",1364.0,569.0
2021-02-08,20001,"[45, 55)",2610.0,951.0
2021-02-08,20001,"[55, 65)",2600.0,695.0
2021-02-08,20001,"[65, 75)",719.0,102.0
2021-02-08,20001,"[75, 85)",532.0,35.0
2021-02-08,20001,"[85, 120)",0.0,0.0
2021-02-08,20002,"[0, 18)",0.0,0.0
2021-02-08,20002,"[18, 25)",0.0,0.0
2021-02-08,20002,"[25, 35)",0.0,0.0
2021-02-08,20002,"[35, 45)",0.0,0.0
2021-02-08,20002,"[45, 55)",93.0,11.0
2021-02-08,20002,"[55, 65)",0.0,0.0
2021-02-08,20002,"[65, 75)",16.0,1.0
2021-02-08,20002,"[75, 85)",0.0,0.0
2021-02-08,20002,"[85, 120)",0.0,0.0
2021-02-08,21000,"[0, 18)",0.0,0.0
2021-02-08,21000,"[18, 25)",39.0,13.0
2021-02-08,21000,"[25, 35)",674.0,146.0
2021-02-08,21000,"[35, 45)",0.0,0.0
2021-02-08,21000,"[45, 55)",619.0,264.0
2021-02-08,21000,"[55, 65)",720.0,186.0
2021-02-08,21000,"[65, 75)",0.0,0.0
2021-02-08,21000,"[75, 85)",0.0,0.0
2021-02-08,21000,"[85, 120)",0.0,0.0
2021-02-08,30000,"[0, 18)",0.0,0.0
2021-02-08,30000,"[18, 25)",0.0,0.0
2021-02-08,30000,"[25, 35)",257.0,99.0
2021-02-08,30000,"[35, 45)",0.0,0.0
2021-02-08,30000,"[45, 55)",1097.0,475.0
2021-02-08,30000,"[55, 65)",1782.0,686.0
2021-02-08,30000,"[65, 75)",385.0,114.0
2021-02-08,30000,"[75, 85)",0.0,0.0
2021-02-08,30000,"[85, 120)",0.0,0.0
2021-02-08,40000,"[0, 18)",0.0,0.0
2021-02-08,40000,"[18, 25)",418.0,85.0
2021-02-08,40000,"[25, 35)",1297.0,559.0
2021-02-08,40000,"[35, 45)",1441.0,497.0
2021-02-08,40000,"[45, 55)",3389.0,806.0
2021-02-08,40000,"[55, 65)",4076.0,534.0
2021-02-08,40000,"[65, 75)",1541.0,420.0
2021-02-08,40000,"[75, 85)",1159.0,367.0
2021-02-08,40000,"[85, 120)",2193.0,3.0
2021-02-08,50000,"[0, 18)",0.0,0.0
2021-02-08,50000,"[18, 25)",0.0,0.0
2021-02-08,50000,"[25, 35)",90.0,9.0
2021-02-08,50000,"[35, 45)",165.0,8.0
2021-02-08,50000,"[45, 55)",905.0,114.0
2021-02-08,50000,"[55, 65)",0.0,0.0
2021-02-08,50000,"[65, 75)",0.0,0.0
2021-02-08,50000,"[75, 85)",0.0,0.0
2021-02-08,50000,"[85, 120)",0.0,0.0
2021-02-08,60000,"[0, 18)",0.0,0.0
2021-02-08,60000,"[18, 25)",0.0,0.0
2021-02-08,60000,"[25, 35)",0.0,0.0
2021-02-08,60000,"[35, 45)",328.0,26.0
2021-02-08,60000,"[45, 55)",71.0,11.0
2021-02-08,60000,"[55, 65)",0.0,0.0
2021-02-08,60000,"[65, 75)",0.0,0.0
2021-02-08,60000,"[75, 85)",0.0,0.0
2021-02-08,60000,"[85, 120)",0.0,0.0
2021-02-08,70000,"[0, 18)",0.0,0.0
2021-02-08,70000,"[18, 25)",326.0,136.0
2021-02-08,70000,"[25, 35)",788.0,234.0
2021-02-08,70000,"[35, 45)",1444.0,388.0
2021-02-08,70000,"[45, 55)",1883.0,512.0
2021-02-08,70000,"[55, 65)",1706.0,277.0
2021-02-08,70000,"[65, 75)",782.0,140.0
2021-02-08,70000,"[75, 85)",64.0,55.0
2021-02-08,70000,"[85, 120)",207.0,1.0
2021-02-08,80000,"[0, 18)",0.0,0.0
2021-02-08,80000,"[18, 25)",0.0,0.0
2021-02-08,80000,"[25, 35)",0.0,0.0
2021-02-08,80000,"[35, 45)",0.0,0.0
2021-02-08,80000,"[45, 55)",38.0,16.0
2021-02-08,80000,"[55, 65)",0.0,0.0
2021-02-08,80000,"[65, 75)",0.0,0.0
2021-02-08,80000,"[75, 85)",0.0,0.0
2021-02-08,80000,"[85, 120)",0.0,0.0
2021-02-08,90000,"[0, 18)",0.0,0.0
2021-02-08,90000,"[18, 25)",155.0,29.0
2021-02-08,90000,"[25, 35)",724.0,83.0
2021-02-08,90000,"[35, 45)",984.0,133.0
2021-02-08,90000,"[45, 55)",1232.0,226.0
2021-02-08,90000,"[55, 65)",982.0,176.0
2021-02-08,90000,"[65, 75)",474.0,101.0
2021-02-08,90000,"[75, 85)",95.0,2.0
2021-02-08,90000,"[85, 120)",0.0,0.0
2021-02-15,10000,"[0, 18)",0.0,0.0
2021-02-15,10000,"[18, 25)",996.0,242.0
2021-02-15,10000,"[25, 35)",3092.0,1360.0
2021-02-15,10000,"[35, 45)",2928.0,1705.0
2021-02-15,10000,"[45, 55)",5245.0,2353.0
2021-02-15,10000,"[55, 65)",5554.0,1675.0
2021-02-15,10000,"[65, 75)",1988.0,450.0
2021-02-15,10000,"[75, 85)",2049.0,92.0
2021-02-15,10000,"[85, 120)",289.0,3288.0
2021-02-15,20001,"[0, 18)",0.0,0.0
2021-02-15,20001,"[18, 25)",376.0,119.0
2021-02-15,20001,"[25, 35)",1856.0,834.0
2021-02-15,20001,"[35, 45)",1933.0,941.0
2021-02-15,20001,"[45, 55)",3561.0,1616.0
2021-02-15,20001,"[55, 65)",3295.0,1124.0
2021-02-15,20001,"[65, 75)",821.0,132.0
2021-02-15,20001,"[75, 85)",567.0,6.0
2021-02-15,20001,"[85, 120)",0.0,0.0
2021-02-15,20002,"[0, 18)",0.0,0.0
2021-02-15,20002,"[18, 25)",0.0,0.0
2021-02-15,20002,"[25, 35)",0.0,0.0
2021-02-15,20002,"[35, 45)",0.0,0.0
2021-02-15,20002,"[45, 55)",104.0,42.0
2021-02-15,20002,"[55, 65)",0.0,108.0
2021-02-15,20002,"[65, 75)",17.0,40.0
2021-02-15,20002,"[75, 85)",0.0,0.0
2021-02-15,20002,"[85, 120)",0.0,0.0
2021-02-15,21000,"[0, 18)",0.0,0.0
2021-02-15,21000,"[18, 25)",52.0,14.0
2021-02-15,21000,"[25, 35)",820.0,219.0
2021-02-15,21000,"[35, 45)",0.0,0.0
2021-02-15,21000,"[45, 55)",883.0,310.0
2021-02-15,21000,"[55, 65)",906.0,170.0
2021-02-15,21000,"[65, 75)",0.0,0.0
2021-02-15,21000,"[75, 85)",0.0,0.0
2021-02-15,21000,"[85, 120)",0.0,0.0
2021-02-15,30000,"[0, 18)",0.0,0.0
2021-02-15,30000,"[18, 25)",0.0,0.0
2021-02-15,30000,"[25, 35)",356.0,97.0
2021-02-15,30000,"[35, 45)",0.0,0.0
2021-02-15,30000,"[45, 55)",1572.0,511.0
2021-02-15,30000,"[55, 65)",2468.0,673.0
2021-02-15,30000,"[65, 75)",499.0,215.0
2021-02-15,30000,"[75, 85)",0.0,0.0
2021-02-15,30000,"[85, 120)",0.0,0.0
2021-02-15,40000,"[0, 18)",0.0,0.0
2021-02-15,40000,"[18, 25)",503.0,194.0
2021-02-15,40000,"[25, 35)",1856.0,797.0
2021-02-15,40000,"[35, 45)",1938.0,912.0
2021-02-15,40000,"[45, 55)",4195.0,1970.0
2021-02-15,40000,"[55, 65)",4610.0,1673.0
2021-02-15,40000,"[65, 75)",1961.0,391.0
2021-02-15,40000,"[75, 85)",1526.0,39.0
2021-02-15,40000,"[85, 120)",2196.0,3.0
2021-02-15,50000,"[0, 18)",0.0,0.0
2021-02-15,50000,"[18, 25)",0.0,0.0
2021-02-15,50000,"[25, 35)",99.0,12.0
2021-02-15,50000,"[35, 45)",173.0,34.0
2021-02-15,50000,"[45, 55)",1019.0,185.0
2021-02-15,50000,"[55, 65)",0.0,0.0
2021-02-15,50000,"[65, 75)",0.0,20.0
2021-02-15,50000,"[75, 85)",0.0,0.0
2021-02-15,50000,"[85, 120)",0.0,0.0
2021-02-15,60000,"[0, 18)",0.0,0.0
2021-02-15,60000,"[18, 25)",0.0,0.0
2021-02-15,60000,"[25, 35)",0.0,0.0
2021-02-15,60000,"[35, 45)",354.0,49.0
2021-02-15,60000,"[45, 55)",82.0,14.0
2021-02-15,60000,"[55, 65)",0.0,1239.0
2021-02-15,60000,"[65, 75)",0.0,0.0
2021-02-15,60000,"[75, 85)",0.0,0.0
2021-02-15,60000,"[85, 120)",0.0,0.0
2021-02-15,70000,"[0, 18)",0.0,0.0
2021-02-15,70000,"[18, 25)",462.0,139.0
2021-02-15,70000,"[25, 35)",1022.0,433.0
2021-02-15,70000,"[35, 45)",1832.0,1177.0
2021-02-15,70000,"[45, 55)",2395.0,1142.0
2021-02-15,70000,"[55, 65)",1983.0,1281.0
2021-02-15,70000,"[65, 75)",922.0,185.0
2021-02-15,70000,"[75, 85)",119.0,378.0
2021-02-15,70000,"[85, 120)",208.0,0.0
2021-02-15,80000,"[0, 18)",0.0,0.0
2021-02-15,80000,"[18, 25)",0.0,0.0
2021-02-15,80000,"[25, 35)",0.0,0.0
2021-02-15,80000,"[35, 45)",0.0,0.0
2021-02-15,80000,"[45, 55)",54.0,1.0
2021-02-15,80000,"[55, 65)",0.0,0.0
2021-02-15,80000,"[65, 75)",0.0,0.0
2021-02-15,80000,"[75, 85)",0.0,0.0
2021-02-15,80000,"[85, 120)",0.0,0.0
2021-02-15,90000,"[0, 18)",0.0,0.0
2021-02-15,90000,"[18, 25)",184.0,22.0
2021-02-15,90000,"[25, 35)",807.0,88.0
2021-02-15,90000,"[35, 45)",1117.0,100.0
2021-02-15,90000,"[45, 55)",1458.0,238.0
2021-02-15,90000,"[55, 65)",1158.0,80.0
2021-02-15,90000,"[65, 75)",575.0,21.0
2021-02-15,90000,"[75, 85)",97.0,55.0
2021-02-15,90000,"[85, 120)",0.0,0.0
2021-02-22,10000,"[0, 18)",0.0,0.0
2021-02-22,10000,"[18, 25)",1238.0,567.0
2021-02-22,10000,"[25, 35)",4452.0,2135.0
2021-02-22,10000,"[35, 45)",4633.0,2178.0
2021-02-22,10000,"[45, 55)",7598.0,2569.0
2021-02-22,10000,"[55, 65)",7229.0,3693.0
2021-02-22,10000,"[65, 75)",2438.0,785.0
2021-02-22,10000,"[75, 85)",2141.0,234.0
2021-02-22,10000,"[85, 120)",3577.0,166.0
2021-02-22,20001,"[0, 18)",0.0,0.0
2021-02-22,20001,"[18, 25)",495.0,110.0
2021-02-22,20001,"[25, 35)",2690.0,674.0
2021-02-22,20001,"[35, 45)",2874.0,986.0
2021-02-22,20001,"[45, 55)",5177.0,1908.0
2021-02-22,20001,"[55, 65)",4419.0,998.0
2021-02-22,20001,"[65, 75)",953.0,456.0
2021-02-22,20001,"[75, 85)",573.0,155.0
2021-02-22,20001,"[85, 120)",0.0,0.0
2021-02-22,20002,"[0, 18)",0.0,0.0
2021-02-22,20002,"[18, 25)",0.0,0.0
2021-02-22,20002,"[25, 35)",0.0,0.0
2021-02-22,20002,"[35, 45)",0.0,0.0
2021-02-22,20002,"[45, 55)",146.0,61.0
2021-02-22,20002,"[55, 65)",108.0,75.0
2021-02-22,20002,"[65, 75)",57.0,25.0
2021-02-22,20002,"[75, 85)",0.0,0.0
2021-02-22,20002,"[85, 120)",0.0,0.0
2021-02-22,21000,"[0, 18)",0.0,0.0
2021-02-22,21000,"[18, 25)",66.0,63.0
2021-02-22,21000,"[25, 35)",1039.0,599.0
2021-02-22,21000,"[35, 45)",0.0,0.0
2021-02-22,21000,"[45, 55)",1193.0,487.0
2021-02-22,21000,"[55, 65)",1076.0,420.0
2021-02-22,21000,"[65, 75)",0.0,262.0
2021-02-22,21000,"[75, 85)",0.0,0.0
2021-02-22,21000,"[85, 120)",0.0,0.0
2021-02-22,30000,"[0, 18)",0.0,0.0
2021-02-22,30000,"[18, 25)",0.0,544.0
2021-02-22,30000,"[25, 35)",453.0,111.0
2021-02-22,30000,"[35, 45)",0.0,340.0
2021-02-22,30000,"[45, 55)",2083.0,928.0
2021-02-22,30000,"[55, 65)",3141.0,875.0
2021-02-22,30000,"[65, 75)",714.0,156.0
2021-02-22,30000,"[75, 85)",0.0,0.0
2021-02-22,30000,"[85, 120)",0.0,0.0
2021-02-22,40000,"[0, 18)",0.0,0.0
2021-02-22,40000,"[18, 25)",697.0,244.0
2021-02-22,40000,"[25, 35)",2653.0,1400.0
2021-02-22,40000,"[35, 45)",2850.0,1609.0
2021-02-22,40000,"[45, 55)",6165.0,2536.0
2021-02-22,40000,"[55, 65)",6283.0,1855.0
2021-02-22,40000,"[65, 75)",2352.0,327.0
2021-02-22,40000,"[75, 85)",1565.0,94.0
2021-02-22,40000,"[85, 120)",2199.0,13.0
2021-02-22,50000,"[0, 18)",0.0,0.0
2021-02-22,50000,"[18, 25)",0.0,0.0
2021-02-22,50000,"[25, 35)",111.0,852.0
2021-02-22,50000,"[35, 45)",207.0,86.0
2021-02-22,50000,"[45, 55)",1204.0,325.0
2021-02-22,50000,"[55, 65)",0.0,0.0
2021-02-22,50000,"[65, 75)",20.0,6.0
2021-02-22,50000,"[75, 85)",0.0,0.0
2021-02-22,50000,"[85, 120)",0.0,0.0
2021-02-22,60000,"[0, 18)",0.0,0.0
2021-02-22,60000,"[18, 25)",0.0,0.0
2021-02-22,60000,"[25, 35)",0.0,116.0
2021-02-22,60000,"[35, 45)",403.0,97.0
2021-02-22,60000,"[45, 55)",96.0,35.0
2021-02-22,60000,"[55, 65)",1239.0,500.0
2021-02-22,60000,"[65, 75)",0.0,0.0
2021-02-22,60000,"[75, 85)",0.0,0.0
2021-02-22,60000,"[85, 120)",0.0,0.0
2021-02-22,70000,"[0, 18)",0.0,0.0
2021-02-22,70000,"[18, 25)",601.0,236.0
2021-02-22,70000,"[25, 35)",1455.0,544.0
2021-02-22,70000,"[35, 45)",3009.0,1208.0
2021-02-22,70000,"[45, 55)",3537.0,1518.0
2021-02-22,70000,"[55, 65)",3264.0,2108.0
2021-02-22,70000,"[65, 75)",1107.0,386.0
2021-02-22,70000,"[75, 85)",497.0,93.0
2021-02-22,70000,"[85, 120)",208.0,17.0
2021-02-22,80000,"[0, 18)",0.0,0.0
2021-02-22,80000,"[18, 25)",0.0,0.0
2021-02-22,80000,"[25, 35)",0.0,0.0
2021-02-22,80000,"[35, 45)",0.0,0.0
2021-02-22,80000,"[45, 55)",55.0,8.0
2021-02-22,80000,"[55, 65)",0.0,0.0
2021-02-22,80000,"[65, 75)",0.0,0.0
2021-02-22,80000,"[75, 85)",0.0,0.0
2021-02-22,80000,"[85, 120)",0.0,0.0
2021-02-22,90000,"[0, 18)",0.0,0.0
2021-02-22,90000,"[18, 25)",206.0,94.0
2021-02-22,90000,"[25, 35)",895.0,188.0
2021-02-22,90000,"[35, 45)",1217.0,342.0
2021-02-22,90000,"[45, 55)",1696.0,405.0
2021-02-22,90000,"[55, 65)",1238.0,205.0
2021-02-22,90000,"[65, 75)",596.0,53.0
2021-02-22,90000,"[75, 85)",152.0,6.0
2021-02-22,90000,"[85, 120)",0.0,0.0
2021-03-01,10000,"[0, 18)",0.0,0.0
2021-03-01,10000,"[18, 25)",1805.0,360.0
2021-03-01,10000,"[25, 35)",6587.0,1140.0
2021-03-01,10000,"[35, 45)",6811.0,1220.0
2021-03-01,10000,"[45, 55)",10167.0,2100.0
2021-03-01,10000,"[55, 65)",10922.0,3029.0
2021-03-01,10000,"[65, 75)",3223.0,1216.0
2021-03-01,10000,"[75, 85)",2375.0,286.0
2021-03-01,10000,"[85, 120)",3743.0,136.0
2021-03-01,20001,"[0, 18)",0.0,0.0
2021-03-01,20001,"[18, 25)",605.0,201.0
2021-03-01,20001,"[25, 35)",3364.0,878.0
2021-03-01,20001,"[35, 45)",3860.0,742.0
2021-03-01,20001,"[45, 55)",7085.0,842.0
2021-03-01,20001,"[55, 65)",5417.0,1761.0
2021-03-01,20001,"[65, 75)",1409.0,493.0
2021-03-01,20001,"[75, 85)",728.0,103.0
2021-03-01,20001,"[85, 120)",0.0,0.0
2021-03-01,20002,"[0, 18)",0.0,0.0
2021-03-01,20002,"[18, 25)",0.0,0.0
2021-03-01,20002,"[25, 35)",0.0,0.0
2021-03-01,20002,"[35, 45)",0.0,0.0
2021-03-01,20002,"[45, 55)",207.0,33.0
2021-03-01,20002,"[55, 65)",183.0,14.0
2021-03-01,20002,"[65, 75)",82.0,10.0
2021-03-01,20002,"[75, 85)",0.0,0.0
2021-03-01,20002,"[85, 120)",0.0,0.0
2021-03-01,21000,"[0, 18)",0.0,0.0
2021-03-01,21000,"[18, 25)",129.0,43.0
2021-03-01,21000,"[25, 35)",1638.0,588.0
2021-03-01,21000,"[35, 45)",0.0,0.0
2021-03-01,21000,"[45, 55)",1680.0,1087.0
2021-03-01,21000,"[55, 65)",1496.0,823.0
2021-03-01,21000,"[65, 75)",262.0,72.0
2021-03-01,21000,"[75, 85)",0.0,0.0
2021-03-01,21000,"[85, 120)",0.0,0.0
2021-03-01,30000,"[0, 18)",0.0,0.0
2021-03-01,30000,"[18, 25)",544.0,128.0
2021-03-01,30000,"[25, 35)",564.0,120.0
2021-03-01,30000,"[35, 45)",340.0,257.0
2021-03-01,30000,"[45, 55)",3011.0,364.0
2021-03-01,30000,"[55, 65)",4016.0,981.0
2021-03-01,30000,"[65, 75)",870.0,412.0
2021-03-01,30000,"[75, 85)",0.0,0.0
2021-03-01,30000,"[85, 120)",0.0,0.0
2021-03-01,40000,"[0, 18)",0.0,0.0
2021-03-01,40000,"[18, 25)",941.0,441.0
2021-03-01,40000,"[25, 35)",4053.0,1649.0
2021-03-01,40000,"[35, 45)",4459.0,978.0
2021-03-01,40000,"[45, 55)",8701.0,1440.0
2021-03-01,40000,"[55, 65)",8138.0,2100.0
2021-03-01,40000,"[65, 75)",2679.0,1116.0
2021-03-01,40000,"[75, 85)",1659.0,363.0
2021-03-01,40000,"[85, 120)",2212.0,339.0
2021-03-01,50000,"[0, 18)",0.0,0.0
2021-03-01,50000,"[18, 25)",0.0,0.0
2021-03-01,50000,"[25, 35)",963.0,190.0
2021-03-01,50000,"[35, 45)",293.0,52.0
2021-03-01,50000,"[45, 55)",1529.0,415.0
2021-03-01,50000,"[55, 65)",0.0,0.0
2021-03-01,50000,"[65, 75)",26.0,350.0
2021-03-01,50000,"[75, 85)",0.0,0.0
2021-03-01,50000,"[85, 120)",0.0,0.0
2021-03-01,60000,"[0, 18)",0.0,0.0
2021-03-01,60000,"[18, 25)",0.0,0.0
2021-03-01,60000,"[25, 35)",116.0,24.0
2021-03-01,60000,"[35, 45)",500.0,95.0
2021-03-01,60000,"[45, 55)",131.0,68.0
2021-03-01,60000,"[55, 65)",1739.0,520.0
2021-03-01,60000,"[65, 75)",0.0,0.0
2021-03-01,60000,"[75, 85)",0.0,0.0
2021-03-01,60000,"[85, 120)",0.0,0.0
2021-03-01,70000,"[0, 18)",0.0,0.0
2021-03-01,70000,"[18, 25)",837.0,237.0
2021-03-01,70000,"[25, 35)",1999.0,625.0
2021-03-01,70000,"[35, 45)",4217.0,1068.0
2021-03-01,70000,"[45, 55)",5055.0,755.0
2021-03-01,70000,"[55, 65)",5372.0,2580.0
2021-03-01,70000,"[65, 75)",1493.0,1019.0
2021-03-01,70000,"[75, 85)",590.0,58.0
2021-03-01,70000,"[85, 120)",225.0,868.0
2021-03-01,80000,"[0, 18)",0.0,0.0
2021-03-01,80000,"[18, 25)",0.0,0.0
2021-03-01,80000,"[25, 35)",0.0,0.0
2021-03-01,80000,"[35, 45)",0.0,0.0
2021-03-01,80000,"[45, 55)",63.0,11.0
2021-03-01,80000,"[55, 65)",0.0,0.0
2021-03-01,80000,"[65, 75)",0.0,0.0
2021-03-01,80000,"[75, 85)",0.0,0.0
2021-03-01,80000,"[85, 120)",0.0,0.0
2021-03-01,90000,"[0, 18)",0.0,0.0
2021-03-01,90000,"[18, 25)",300.0,75.0
2021-03-01,90000,"[25, 35)",1083.0,229.0
2021-03-01,90000,"[35, 45)",1559.0,291.0
2021-03-01,90000,"[45, 55)",2101.0,424.0
2021-03-01,90000,"[55, 65)",1443.0,419.0
2021-03-01,90000,"[65, 75)",649.0,324.0
2021-03-01,90000,"[75, 85)",158.0,19.0
2021-03-01,90000,"[85, 120)",0.0,0.0
2021-03-08,10000,"[0, 18)",0.0,0.0
2021-03-08,10000,"[18, 25)",2165.0,275.0
2021-03-08,10000,"[25, 35)",7727.0,888.0
2021-03-08,10000,"[35, 45)",8031.0,799.0
2021-03-08,10000,"[45, 55)",12267.0,1026.0
2021-03-08,10000,"[55, 65)",13951.0,2613.0
2021-03-08,10000,"[65, 75)",4439.0,1758.0
2021-03-08,10000,"[75, 85)",2661.0,3668.0
2021-03-08,10000,"[85, 120)",3879.0,3036.0
2021-03-08,20001,"[0, 18)",0.0,0.0
2021-03-08,20001,"[18, 25)",806.0,113.0
2021-03-08,20001,"[25, 35)",4242.0,520.0
2021-03-08,20001,"[35, 45)",4602.0,1081.0
2021-03-08,20001,"[45, 55)",7927.0,571.0
2021-03-08,20001,"[55, 65)",7178.0,1140.0
2021-03-08,20001,"[65, 75)",1902.0,468.0
2021-03-08,20001,"[75, 85)",831.0,300.0
2021-03-08,20001,"[85, 120)",0.0,0.0
2021-03-08,20002,"[0, 18)",0.0,0.0
2021-03-08,20002,"[18, 25)",0.0,0.0
2021-03-08,20002,"[25, 35)",0.0,0.0
2021-03-08,20002,"[35, 45)",0.0,0.0
2021-03-08,20002,"[45, 55)",240.0,23.0
2021-03-08,20002,"[55, 65)",197.0,212.0
2021-03-08,20002,"[65, 75)",92.0,39.0
2021-03-08,20002,"[75, 85)",0.0,0.0
2021-03-08,20002,"[85, 120)",0.0,0.0
2021-03-08,21000,"[0, 18)",0.0,0.0
2021-03-08,21000,"[18, 25)",172.0,121.0
2021-03-08,21000,"[25, 35)",2226.0,957.0
2021-03-08,21000,"[35, 45)",0.0,260.0
2021-03-08,21000,"[45, 55)",2767.0,242.0
2021-03-08,21000,"[55, 65)",2319.0,236.0
2021-03-08,21000,"[65, 75)",334.0,79.0
2021-03-08,21000,"[75, 85)",0.0,0.0
2021-03-08,21000,"[85, 120)",0.0,0.0
2021-03-08,30000,"[0, 18)",0.0,0.0
2021-03-08,30000,"[18, 25)",672.0,141.0
2021-03-08,30000,"[25, 35)",684.0,126.0
2021-03-08,30000,"[35, 45)",597.0,37.0
2021-03-08,30000,"[45, 55)",3375.0,450.0
2021-03-08,30000,"[55, 65)",4997.0,1010.0
2021-03-08,30000,"[65, 75)",1282.0,294.0
2021-03-08,30000,"[75, 85)",0.0,0.0
2021-03-08,30000,"[85, 120)",0.0,0.0
2021-03-08,40000,"[0, 18)",0.0,0.0
2021-03-08,40000,"[18, 25)",1382.0,165.0
2021-03-08,40000,"[25, 35)",5702.0,538.0
2021-03-08,40000,"[35, 45)",5437.0,312.0
2021-03-08,40000,"[45, 55)",10141.0,1043.0
2021-03-08,40000,"[55, 65)",10238.0,2021.0
2021-03-08,40000,"[65, 75)",3795.0,1286.0
2021-03-08,40000,"[75, 85)",2022.0,1187.0
2021-03-08,40000,"[85, 120)",2551.0,2215.0
2021-03-08,50000,"[0, 18)",0.0,0.0
2021-03-08,50000,"[18, 25)",0.0,0.0
2021-03-08,50000,"[25, 35)",1153.0,159.0
2021-03-08,50000,"[35, 45)",345.0,44.0
2021-03-08,50000,"[45, 55)",1944.0,1858.0
2021-03-08,50000,"[55, 65)",0.0,0.0
2021-03-08,50000,"[65, 75)",376.0,224.0
2021-03-08,50000,"[75, 85)",0.0,0.0
2021-03-08,50000,"[85, 120)",0.0,0.0
2021-03-08,60000,"[0, 18)",0.0,0.0
2021-03-08,60000,"[18, 25)",0.0,0.0
2021-03-08,60000,"[25, 35)",140.0,27.0
2021-03-08,60000,"[35, 45)",595.0,88.0
2021-03-08,60000,"[45, 55)",199.0,37.0
2021-03-08,60000,"[55, 65)",2259.0,717.0
2021-03-08,60000,"[65, 75)",0.0,0.0
2021-03-08,60000,"[75, 85)",0.0,0.0
2021-03-08,60000,"[85, 120)",0.0,0.0
2021-03-08,70000,"[0, 18)",0.0,0.0
2021-03-08,70000,"[18, 25)",1074.0,158.0
